YR,M,D,HR,MIN,DM
2011,11,16,18,0,6933.8
2011,11,16,19,0,6684.3
2011,11,16,20,0,6467.9
2011,11,16,21,0,6204.9
2011,11,16,22,0,5921
2011,11,16,23,0,5535.7
2011,11,16,24,0,5046.4
2011,11,17,1,0,4615.3
2011,11,17,2,0,4347.1
2011,11,17,3,0,4200.1
2011,11,17,4,0,4132.9
2011,11,17,5,0,4160.2
2011,11,17,6,0,4424.2
2011,11,17,7,0,5003
2011,11,17,8,0,5612.5
2011,11,17,9,0,6022.6
2011,11,17,10,0,6281.1
2011,11,17,11,0,6398.5
2011,11,17,12,0,6448.6
2011,11,17,13,0,6504.6
2011,11,17,14,0,6542.7
2011,11,17,15,0,6548.5
2011,11,17,16,0,6600
2011,11,17,17,0,6736.9
2011,11,17,18,0,6886.3
2011,11,17,19,0,6694.5
2011,11,17,20,0,6480.6
2011,11,17,21,0,6264.9
2011,11,17,22,0,5979.2
2011,11,17,23,0,5620.6
2011,11,17,24,0,5177.3
2011,11,18,1,0,4744.5
2011,11,18,2,0,4482
2011,11,18,3,0,4338.9
2011,11,18,4,0,4278.2
2011,11,18,5,0,4308.2
2011,11,18,6,0,4576.5
2011,11,18,7,0,5145.9
2011,11,18,8,0,5715.7
2011,11,18,9,0,6090.4
2011,11,18,10,0,6333.2
2011,11,18,11,0,6436.3
2011,11,18,12,0,6458.6
2011,11,18,13,0,6443.6
2011,11,18,14,0,6432.9
2011,11,18,15,0,6395.7
2011,11,18,16,0,6418.2
2011,11,18,17,0,6547.1
2011,11,18,18,0,6770.7
2011,11,18,19,0,6567.7
2011,11,18,20,0,6343.4
2011,11,18,21,0,6120.8
2011,11,18,22,0,5862
2011,11,18,23,0,5575.5
2011,11,18,24,0,5204.5
2011,11,19,1,0,4837.1
2011,11,19,2,0,4575.1
2011,11,19,3,0,4408.3
2011,11,19,4,0,4323.3
2011,11,19,5,0,4293.1
2011,11,19,6,0,4366.4
2011,11,19,7,0,4518.4
2011,11,19,8,0,4729.2
2011,11,19,9,0,5043.3
2011,11,19,10,0,5322.7
2011,11,19,11,0,5494.3
2011,11,19,12,0,5570.8
2011,11,19,13,0,5581
2011,11,19,14,0,5541.8
2011,11,19,15,0,5500.6
2011,11,19,16,0,5501.6
2011,11,19,17,0,5671.5
2011,11,19,18,0,5933.2
2011,11,19,19,0,5935.3
2011,11,19,20,0,5827.4
2011,11,19,21,0,5678.6
2011,11,19,22,0,5511.9
2011,11,19,23,0,5304.7
2011,11,19,24,0,5013.1
2011,11,20,1,0,4710.3
2011,11,20,2,0,4464.4
2011,11,20,3,0,4296.5
2011,11,20,4,0,4199.7
2011,11,20,5,0,4162.1
2011,11,20,6,0,4206.2
2011,11,20,7,0,4311.5
2011,11,20,8,0,4439.5
2011,11,20,9,0,4688
2011,11,20,10,0,4944.2
2011,11,20,11,0,5148.6
2011,11,20,12,0,5282.2
2011,11,20,13,0,5349.1
2011,11,20,14,0,5364.4
2011,11,20,15,0,5369.7
2011,11,20,16,0,5413.4
2011,11,20,17,0,5601.1
2011,11,20,18,0,5861.8
2011,11,20,19,0,5878.4
2011,11,20,20,0,5793.9
2011,11,20,21,0,5662.5
2011,11,20,22,0,5494.1
2011,11,20,23,0,5232.1
2011,11,20,24,0,4877.3
2011,11,21,1,0,4523.5
2011,11,21,2,0,4295.2
2011,11,21,3,0,4163.9
2011,11,21,4,0,4112.2
2011,11,21,5,0,4149.2
2011,11,21,6,0,4424.5
2011,11,21,7,0,5012.4
2011,11,21,8,0,5597.2
2011,11,21,9,0,5981.5
2011,11,21,10,0,6222.4
2011,11,21,11,0,6333.3
2011,11,21,12,0,6348
2011,11,21,13,0,6338
2011,11,21,14,0,6341.2
2011,11,21,15,0,6319.1
2011,11,21,16,0,6378.8
2011,11,21,17,0,6616
2011,11,21,18,0,6759
2011,11,21,19,0,6589.9
2011,11,21,20,0,6390.2
2011,11,21,21,0,6165.6
2011,11,21,22,0,5865.7
2011,11,21,23,0,5517.1
2011,11,21,24,0,5026.9
2011,11,22,1,0,4624.4
2011,11,22,2,0,4358.4
2011,11,22,3,0,4213.1
2011,11,22,4,0,4148.7
2011,11,22,5,0,4185.4
2011,11,22,6,0,4437.3
2011,11,22,7,0,5031.8
2011,11,22,8,0,5649.2
2011,11,22,9,0,6082.1
2011,11,22,10,0,6332.4
2011,11,22,11,0,6426.4
2011,11,22,12,0,6475.6
2011,11,22,13,0,6490.9
2011,11,22,14,0,6501.9
2011,11,22,15,0,6521.1
2011,11,22,16,0,6582.4
2011,11,22,17,0,6779.1
2011,11,22,18,0,6869.5
2011,11,22,19,0,6655.2
2011,11,22,20,0,6457.9
2011,11,22,21,0,6239.5
2011,11,22,22,0,5984.9
2011,11,22,23,0,5630.1
2011,11,22,24,0,5180.7
2011,11,23,1,0,4741.8
2011,11,23,2,0,4462.4
2011,11,23,3,0,4296.5
2011,11,23,4,0,4224.8
2011,11,23,5,0,4241.2
2011,11,23,6,0,4472.7
2011,11,23,7,0,5051.9
2011,11,23,8,0,5621.2
2011,11,23,9,0,6062.3
2011,11,23,10,0,6317.8
2011,11,23,11,0,6396.4
2011,11,23,12,0,6425.5
2011,11,23,13,0,6467.9
2011,11,23,14,0,6436.3
2011,11,23,15,0,6402.2
2011,11,23,16,0,6423.5
2011,11,23,17,0,6574.1
2011,11,23,18,0,6685.2
2011,11,23,19,0,6473.7
2011,11,23,20,0,6278.3
2011,11,23,21,0,6057.1
2011,11,23,22,0,5825.6
2011,11,23,23,0,5518.2
2011,11,23,24,0,5144.5
2011,11,24,1,0,4766
2011,11,24,2,0,4498.9
2011,11,24,3,0,4314.8
2011,11,24,4,0,4226.7
2011,11,24,5,0,4203.3
2011,11,24,6,0,4294.5
2011,11,24,7,0,4446.3
2011,11,24,8,0,4595.2
2011,11,24,9,0,4838.6
2011,11,24,10,0,5063.6
2011,11,24,11,0,5233.3
2011,11,24,12,0,5329.3
2011,11,24,13,0,5361.4
2011,11,24,14,0,5325.2
2011,11,24,15,0,5258.3
2011,11,24,16,0,5189.4
2011,11,24,17,0,5257.2
2011,11,24,18,0,5381
2011,11,24,19,0,5288.7
2011,11,24,20,0,5181.2
2011,11,24,21,0,5103.3
2011,11,24,22,0,5031.5
2011,11,24,23,0,4897.9
2011,11,24,24,0,4704.2
2011,11,25,1,0,4469.1
2011,11,25,2,0,4288.7
2011,11,25,3,0,4162.7
2011,11,25,4,0,4103.4
2011,11,25,5,0,4116.4
2011,11,25,6,0,4294
2011,11,25,7,0,4611.3
2011,11,25,8,0,4907.8
2011,11,25,9,0,5231.1
2011,11,25,10,0,5458.3
2011,11,25,11,0,5595.4
2011,11,25,12,0,5667.1
2011,11,25,13,0,5685.7
2011,11,25,14,0,5677
2011,11,25,15,0,5655.5
2011,11,25,16,0,5683.4
2011,11,25,17,0,5841.5
2011,11,25,18,0,6074.4
2011,11,25,19,0,5938.8
2011,11,25,20,0,5789.6
2011,11,25,21,0,5627.9
2011,11,25,22,0,5454.5
2011,11,25,23,0,5220.9
2011,11,25,24,0,4906
2011,11,26,1,0,4584.7
2011,11,26,2,0,4359
2011,11,26,3,0,4203.3
2011,11,26,4,0,4107.8
2011,11,26,5,0,4085.2
2011,11,26,6,0,4147.2
2011,11,26,7,0,4303
2011,11,26,8,0,4474.2
2011,11,26,9,0,4725.7
2011,11,26,10,0,4975
2011,11,26,11,0,5175
2011,11,26,12,0,5278.9
2011,11,26,13,0,5311.4
2011,11,26,14,0,5289.4
2011,11,26,15,0,5266.1
2011,11,26,16,0,5269.7
2011,11,26,17,0,5431.5
2011,11,26,18,0,5674.1
2011,11,26,19,0,5691.4
2011,11,26,20,0,5602.9
2011,11,26,21,0,5453.3
2011,11,26,22,0,5315.9
2011,11,26,23,0,5124.6
2011,11,26,24,0,4854.6
2011,11,27,1,0,4567.5
2011,11,27,2,0,4323.5
2011,11,27,3,0,4160
2011,11,27,4,0,4066.6
2011,11,27,5,0,4035
2011,11,27,6,0,4077.3
2011,11,27,7,0,4172.5
2011,11,27,8,0,4294
2011,11,27,9,0,4530.5
2011,11,27,10,0,4763.4
2011,11,27,11,0,4975.6
2011,11,27,12,0,5108.7
2011,11,27,13,0,5179.9
2011,11,27,14,0,5211.8
2011,11,27,15,0,5246.7
2011,11,27,16,0,5279.1
2011,11,27,17,0,5489.1
2011,11,27,18,0,5795.1
2011,11,27,19,0,5829.3
2011,11,27,20,0,5728.6
2011,11,27,21,0,5606.6
2011,11,27,22,0,5449
2011,11,27,23,0,5169.7
2011,11,27,24,0,4789.7
2011,11,28,1,0,4464.1
2011,11,28,2,0,4245.6
2011,11,28,3,0,4103.7
2011,11,28,4,0,4054.9
2011,11,28,5,0,4091.7
2011,11,28,6,0,4361.9
2011,11,28,7,0,4957
2011,11,28,8,0,5545.9
2011,11,28,9,0,5958.4
2011,11,28,10,0,6222.8
2011,11,28,11,0,6333.9
2011,11,28,12,0,6398.6
2011,11,28,13,0,6425.7
2011,11,28,14,0,6456.7
2011,11,28,15,0,6447.7
2011,11,28,16,0,6472.1
2011,11,28,17,0,6645.7
2011,11,28,18,0,6858.4
2011,11,28,19,0,6642.2
2011,11,28,20,0,6435.1
2011,11,28,21,0,6194.1
2011,11,28,22,0,5911.7
2011,11,28,23,0,5534
2011,11,28,24,0,5045.8
2011,11,29,1,0,4599
2011,11,29,2,0,4329.7
2011,11,29,3,0,4178.9
2011,11,29,4,0,4114.1
2011,11,29,5,0,4139
2011,11,29,6,0,4399.1
2011,11,29,7,0,5014.2
2011,11,29,8,0,5655.7
2011,11,29,9,0,6081.3
2011,11,29,10,0,6337.2
2011,11,29,11,0,6474.4
2011,11,29,12,0,6539.6
2011,11,29,13,0,6550.9
2011,11,29,14,0,6579.7
2011,11,29,15,0,6571.1
2011,11,29,16,0,6675.2
2011,11,29,17,0,6911.4
2011,11,29,18,0,7006.8
2011,11,29,19,0,6761.5
2011,11,29,20,0,6520.4
2011,11,29,21,0,6259.5
2011,11,29,22,0,5944
2011,11,29,23,0,5554.8
2011,11,29,24,0,5070.6
2011,11,30,1,0,4628
2011,11,30,2,0,4360.4
2011,11,30,3,0,4200
2011,11,30,4,0,4133.4
2011,11,30,5,0,4161.6
2011,11,30,6,0,4424.6
2011,11,30,7,0,5015.9
2011,11,30,8,0,5598.7
2011,11,30,9,0,5997.2
2011,11,30,10,0,6244.8
2011,11,30,11,0,6336.7
2011,11,30,12,0,6371.5
2011,11,30,13,0,6369.3
2011,11,30,14,0,6366.8
2011,11,30,15,0,6387.2
2011,11,30,16,0,6476
2011,11,30,17,0,6695
2011,11,30,18,0,6838.6
2011,11,30,19,0,6633.2
2011,11,30,20,0,6437.6
2011,11,30,21,0,6229.8
2011,11,30,22,0,5969.4
2011,11,30,23,0,5588.9
2011,11,30,24,0,5104.8
2011,12,1,1,0,4678.6
2011,12,1,2,0,4416.1
2011,12,1,3,0,4268
2011,12,1,4,0,4214.4
2011,12,1,5,0,4251
2011,12,1,6,0,4522.1
2011,12,1,7,0,5112.1
2011,12,1,8,0,5672.5
2011,12,1,9,0,6046.5
2011,12,1,10,0,6311.7
2011,12,1,11,0,6406.6
2011,12,1,12,0,6427.9
2011,12,1,13,0,6422.3
2011,12,1,14,0,6409.5
2011,12,1,15,0,6393.2
2011,12,1,16,0,6418.6
2011,12,1,17,0,6617.2
2011,12,1,18,0,6862.1
2011,12,1,19,0,6672.1
2011,12,1,20,0,6473.2
2011,12,1,21,0,6255.2
2011,12,1,22,0,5999
2011,12,1,23,0,5635.7
2011,12,1,24,0,5157.5
2011,12,2,1,0,4726.9
2011,12,2,2,0,4459.7
2011,12,2,3,0,4304.3
2011,12,2,4,0,4241.8
2011,12,2,5,0,4275.3
2011,12,2,6,0,4532.7
2011,12,2,7,0,5111.4
2011,12,2,8,0,5672.2
2011,12,2,9,0,6036.1
2011,12,2,10,0,6273.1
2011,12,2,11,0,6360.7
2011,12,2,12,0,6405.2
2011,12,2,13,0,6409.9
2011,12,2,14,0,6387.1
2011,12,2,15,0,6353.3
2011,12,2,16,0,6426.3
2011,12,2,17,0,6632.1
2011,12,2,18,0,6792.9
2011,12,2,19,0,6571.1
2011,12,2,20,0,6363.1
2011,12,2,21,0,6135
2011,12,2,22,0,5900
2011,12,2,23,0,5602.6
2011,12,2,24,0,5203.1
2011,12,3,1,0,4853.3
2011,12,3,2,0,4579.8
2011,12,3,3,0,4413
2011,12,3,4,0,4324.6
2011,12,3,5,0,4290.1
2011,12,3,6,0,4353.4
2011,12,3,7,0,4543.7
2011,12,3,8,0,4762
2011,12,3,9,0,5085.3
2011,12,3,10,0,5337.2
2011,12,3,11,0,5524.5
2011,12,3,12,0,5611.1
2011,12,3,13,0,5627.6
2011,12,3,14,0,5600.7
2011,12,3,15,0,5573
2011,12,3,16,0,5585.2
2011,12,3,17,0,5777.1
2011,12,3,18,0,6037
2011,12,3,19,0,6046.8
2011,12,3,20,0,5945.9
2011,12,3,21,0,5797.8
2011,12,3,22,0,5621.7
2011,12,3,23,0,5403.9
2011,12,3,24,0,5096.2
2011,12,4,1,0,4785.2
2011,12,4,2,0,4532.3
2011,12,4,3,0,4363.8
2011,12,4,4,0,4261.5
2011,12,4,5,0,4209.1
2011,12,4,6,0,4249.7
2011,12,4,7,0,4361.8
2011,12,4,8,0,4491.1
2011,12,4,9,0,4748.6
2011,12,4,10,0,5009.2
2011,12,4,11,0,5200.1
2011,12,4,12,0,5323.5
2011,12,4,13,0,5386.6
2011,12,4,14,0,5407.6
2011,12,4,15,0,5412.6
2011,12,4,16,0,5456.9
2011,12,4,17,0,5683.7
2011,12,4,18,0,6072.8
2011,12,4,19,0,6026.4
2011,12,4,20,0,5942
2011,12,4,21,0,5821.1
2011,12,4,22,0,5652.4
2011,12,4,23,0,5344.7
2011,12,4,24,0,4939
2011,12,5,1,0,4598.4
2011,12,5,2,0,4370.5
2011,12,5,3,0,4224.6
2011,12,5,4,0,4168.4
2011,12,5,5,0,4206.8
2011,12,5,6,0,4480
2011,12,5,7,0,5069.6
2011,12,5,8,0,5672.1
2011,12,5,9,0,6071.1
2011,12,5,10,0,6319.2
2011,12,5,11,0,6417.4
2011,12,5,12,0,6454.9
2011,12,5,13,0,6456
2011,12,5,14,0,6446.2
2011,12,5,15,0,6440.6
2011,12,5,16,0,6498.7
2011,12,5,17,0,6741.1
2011,12,5,18,0,6922.8
2011,12,5,19,0,6748
2011,12,5,20,0,6599.1
2011,12,5,21,0,6295.9
2011,12,5,22,0,6041.2
2011,12,5,23,0,5677
2011,12,5,24,0,5181.4
2011,12,6,1,0,4696.9
2011,12,6,2,0,4419.5
2011,12,6,3,0,4269.8
2011,12,6,4,0,4199.9
2011,12,6,5,0,4229.4
2011,12,6,6,0,4461.7
2011,12,6,7,0,5077.7
2011,12,6,8,0,5721.2
2011,12,6,9,0,6134.3
2011,12,6,10,0,6380.2
2011,12,6,11,0,6498.1
2011,12,6,12,0,6548.5
2011,12,6,13,0,6577
2011,12,6,14,0,6594.5
2011,12,6,15,0,6623.9
2011,12,6,16,0,6725.2
2011,12,6,17,0,6948.1
2011,12,6,18,0,7061.6
2011,12,6,19,0,6821.8
2011,12,6,20,0,6598.8
2011,12,6,21,0,6375.8
2011,12,6,22,0,6066.3
2011,12,6,23,0,5680.9
2011,12,6,24,0,5177.2
2011,12,7,1,0,4725.8
2011,12,7,2,0,4437.4
2011,12,7,3,0,4274.2
2011,12,7,4,0,4206
2011,12,7,5,0,4233.8
2011,12,7,6,0,4492.6
2011,12,7,7,0,5112.1
2011,12,7,8,0,5764.9
2011,12,7,9,0,6168.9
2011,12,7,10,0,6412.8
2011,12,7,11,0,6519.4
2011,12,7,12,0,6583
2011,12,7,13,0,6607.8
2011,12,7,14,0,6618.3
2011,12,7,15,0,6624.4
2011,12,7,16,0,6712.6
2011,12,7,17,0,6889.7
2011,12,7,18,0,6971.8
2011,12,7,19,0,6773.8
2011,12,7,20,0,6563.7
2011,12,7,21,0,6342.7
2011,12,7,22,0,6062.9
2011,12,7,23,0,5695.1
2011,12,7,24,0,5213.2
2011,12,8,1,0,4767.9
2011,12,8,2,0,4513.5
2011,12,8,3,0,4366.2
2011,12,8,4,0,4297.7
2011,12,8,5,0,4322.8
2011,12,8,6,0,4588.1
2011,12,8,7,0,5169.1
2011,12,8,8,0,5762
2011,12,8,9,0,6125.7
2011,12,8,10,0,6363.1
2011,12,8,11,0,6467.2
2011,12,8,12,0,6494.9
2011,12,8,13,0,6489.1
2011,12,8,14,0,6485
2011,12,8,15,0,6464.4
2011,12,8,16,0,6503
2011,12,8,17,0,6723.5
2011,12,8,18,0,7020.2
2011,12,8,19,0,6812.7
2011,12,8,20,0,6600.5
2011,12,8,21,0,6388.2
2011,12,8,22,0,6127.3
2011,12,8,23,0,5773.4
2011,12,8,24,0,5299.3
2011,12,9,1,0,4861.6
2011,12,9,2,0,4581.9
2011,12,9,3,0,4423.7
2011,12,9,4,0,4357.3
2011,12,9,5,0,4385.1
2011,12,9,6,0,4638.3
2011,12,9,7,0,5201.8
2011,12,9,8,0,5772.1
2011,12,9,9,0,6142.5
2011,12,9,10,0,6389.4
2011,12,9,11,0,6459
2011,12,9,12,0,6500.6
2011,12,9,13,0,6470.6
2011,12,9,14,0,6447.5
2011,12,9,15,0,6416.7
2011,12,9,16,0,6461.9
2011,12,9,17,0,6650.7
2011,12,9,18,0,6884.6
2011,12,9,19,0,6654.9
2011,12,9,20,0,6436.8
2011,12,9,21,0,6211.3
2011,12,9,22,0,5965
2011,12,9,23,0,5657.3
2011,12,9,24,0,5266.4
2011,12,10,1,0,4850.4
2011,12,10,2,0,4573.4
2011,12,10,3,0,4394.8
2011,12,10,4,0,4303.9
2011,12,10,5,0,4272.4
2011,12,10,6,0,4352.6
2011,12,10,7,0,4548
2011,12,10,8,0,4762.4
2011,12,10,9,0,5079.1
2011,12,10,10,0,5361.7
2011,12,10,11,0,5550.4
2011,12,10,12,0,5643.7
2011,12,10,13,0,5691.2
2011,12,10,14,0,5664.6
2011,12,10,15,0,5641.3
2011,12,10,16,0,5660.1
2011,12,10,17,0,5868.6
2011,12,10,18,0,6186.8
2011,12,10,19,0,6187.6
2011,12,10,20,0,6080
2011,12,10,21,0,5954.5
2011,12,10,22,0,5786.3
2011,12,10,23,0,5577.4
2011,12,10,24,0,5277.9
2011,12,11,1,0,4966.5
2011,12,11,2,0,4706.5
2011,12,11,3,0,4523
2011,12,11,4,0,4413.5
2011,12,11,5,0,4375.4
2011,12,11,6,0,4418.9
2011,12,11,7,0,4536.4
2011,12,11,8,0,4669.3
2011,12,11,9,0,4933.5
2011,12,11,10,0,5191.1
2011,12,11,11,0,5401.2
2011,12,11,12,0,5521.2
2011,12,11,13,0,5574.3
2011,12,11,14,0,5586.8
2011,12,11,15,0,5586
2011,12,11,16,0,5617
2011,12,11,17,0,5858.2
2011,12,11,18,0,6191.8
2011,12,11,19,0,6231.5
2011,12,11,20,0,6163
2011,12,11,21,0,6054.6
2011,12,11,22,0,5893.4
2011,12,11,23,0,5601
2011,12,11,24,0,5202
2011,12,12,1,0,4817.8
2011,12,12,2,0,4580.1
2011,12,12,3,0,4441.4
2011,12,12,4,0,4375.7
2011,12,12,5,0,4414.5
2011,12,12,6,0,4701.3
2011,12,12,7,0,5279.9
2011,12,12,8,0,5870.8
2011,12,12,9,0,6224.4
2011,12,12,10,0,6463.2
2011,12,12,11,0,6562
2011,12,12,12,0,6593.3
2011,12,12,13,0,6583.4
2011,12,12,14,0,6578.1
2011,12,12,15,0,6551.7
2011,12,12,16,0,6603.6
2011,12,12,17,0,6852.6
2011,12,12,18,0,7085.2
2011,12,12,19,0,6928.9
2011,12,12,20,0,6756.1
2011,12,12,21,0,6542.3
2011,12,12,22,0,6262.6
2011,12,12,23,0,5871.2
2011,12,12,24,0,5359.1
2011,12,13,1,0,4895.4
2011,12,13,2,0,4628.4
2011,12,13,3,0,4479.2
2011,12,13,4,0,4420.1
2011,12,13,5,0,4456.3
2011,12,13,6,0,4736.6
2011,12,13,7,0,5336
2011,12,13,8,0,5895.4
2011,12,13,9,0,6251.6
2011,12,13,10,0,6483.9
2011,12,13,11,0,6567.6
2011,12,13,12,0,6572.2
2011,12,13,13,0,6571.3
2011,12,13,14,0,6558.6
2011,12,13,15,0,6536.8
2011,12,13,16,0,6576.5
2011,12,13,17,0,6812.2
2011,12,13,18,0,7068
2011,12,13,19,0,6889.7
2011,12,13,20,0,6700.4
2011,12,13,21,0,6477.2
2011,12,13,22,0,6212.3
2011,12,13,23,0,5829.3
2011,12,13,24,0,5318.6
2011,12,14,1,0,4871.8
2011,12,14,2,0,4596
2011,12,14,3,0,4440.2
2011,12,14,4,0,4372.8
2011,12,14,5,0,4395.7
2011,12,14,6,0,4669.9
2011,12,14,7,0,5266.2
2011,12,14,8,0,5833.4
2011,12,14,9,0,6186.5
2011,12,14,10,0,6391.3
2011,12,14,11,0,6472.5
2011,12,14,12,0,6504
2011,12,14,13,0,6505.9
2011,12,14,14,0,6499.6
2011,12,14,15,0,6477.2
2011,12,14,16,0,6529.9
2011,12,14,17,0,6777.6
2011,12,14,18,0,7015.1
2011,12,14,19,0,6854.4
2011,12,14,20,0,6619.1
2011,12,14,21,0,6421.4
2011,12,14,22,0,6121
2011,12,14,23,0,5760.4
2011,12,14,24,0,5258.6
2011,12,15,1,0,4783.7
2011,12,15,2,0,4508.2
2011,12,15,3,0,4347.2
2011,12,15,4,0,4282.5
2011,12,15,5,0,4304
2011,12,15,6,0,4565.5
2011,12,15,7,0,5178.4
2011,12,15,8,0,5776.2
2011,12,15,9,0,6181.9
2011,12,15,10,0,6420.2
2011,12,15,11,0,6493.7
2011,12,15,12,0,6501.9
2011,12,15,13,0,6498.2
2011,12,15,14,0,6490.6
2011,12,15,15,0,6478.8
2011,12,15,16,0,6545.6
2011,12,15,17,0,6783.5
2011,12,15,18,0,6960.4
2011,12,15,19,0,6766.7
2011,12,15,20,0,6564.3
2011,12,15,21,0,6328.7
2011,12,15,22,0,6064.8
2011,12,15,23,0,5705.5
2011,12,15,24,0,5218.1
2011,12,16,1,0,4764.9
2011,12,16,2,0,4478.4
2011,12,16,3,0,4309.4
2011,12,16,4,0,4243.6
2011,12,16,5,0,4253.3
2011,12,16,6,0,4514.4
2011,12,16,7,0,5104.7
2011,12,16,8,0,5673.5
2011,12,16,9,0,6045.2
2011,12,16,10,0,6313.7
2011,12,16,11,0,6421.2
2011,12,16,12,0,6447.9
2011,12,16,13,0,6442
2011,12,16,14,0,6424.2
2011,12,16,15,0,6405
2011,12,16,16,0,6479.3
2011,12,16,17,0,6698.7
2011,12,16,18,0,6880.7
2011,12,16,19,0,6670.3
2011,12,16,20,0,6440.9
2011,12,16,21,0,6226.8
2011,12,16,22,0,5993.8
2011,12,16,23,0,5742.4
2011,12,16,24,0,5344
2011,12,17,1,0,4908.5
2011,12,17,2,0,4644.1
2011,12,17,3,0,4472.6
2011,12,17,4,0,4378.6
2011,12,17,5,0,4350.6
2011,12,17,6,0,4424.1
2011,12,17,7,0,4609.2
2011,12,17,8,0,4816.1
2011,12,17,9,0,5144.3
2011,12,17,10,0,5405.5
2011,12,17,11,0,5596.7
2011,12,17,12,0,5691.1
2011,12,17,13,0,5742.5
2011,12,17,14,0,5762.1
2011,12,17,15,0,5782.2
2011,12,17,16,0,5807.6
2011,12,17,17,0,5981.7
2011,12,17,18,0,6215.7
2011,12,17,19,0,6238.4
2011,12,17,20,0,6145.3
2011,12,17,21,0,5992.3
2011,12,17,22,0,5836.7
2011,12,17,23,0,5635.7
2011,12,17,24,0,5346.5
2011,12,18,1,0,5015.6
2011,12,18,2,0,4756.4
2011,12,18,3,0,4569.6
2011,12,18,4,0,4474.1
2011,12,18,5,0,4440.9
2011,12,18,6,0,4486.6
2011,12,18,7,0,4617.7
2011,12,18,8,0,4776.3
2011,12,18,9,0,5052.4
2011,12,18,10,0,5315.4
2011,12,18,11,0,5554.8
2011,12,18,12,0,5692
2011,12,18,13,0,5750.8
2011,12,18,14,0,5759.9
2011,12,18,15,0,5761.1
2011,12,18,16,0,5801.7
2011,12,18,17,0,6017.8
2011,12,18,18,0,6354.8
2011,12,18,19,0,6398.4
2011,12,18,20,0,6340.2
2011,12,18,21,0,6220.8
2011,12,18,22,0,6060.9
2011,12,18,23,0,5783
2011,12,18,24,0,5373.9
2011,12,19,1,0,4991
2011,12,19,2,0,4732.8
2011,12,19,3,0,4582.8
2011,12,19,4,0,4515.1
2011,12,19,5,0,4549.3
2011,12,19,6,0,4819.5
2011,12,19,7,0,5391
2011,12,19,8,0,5950
2011,12,19,9,0,6311.1
2011,12,19,10,0,6564.6
2011,12,19,11,0,6657.2
2011,12,19,12,0,6676.9
2011,12,19,13,0,6670.7
2011,12,19,14,0,6648.6
2011,12,19,15,0,6610.7
2011,12,19,16,0,6691.2
2011,12,19,17,0,6930.2
2011,12,19,18,0,7136.3
2011,12,19,19,0,6960.3
2011,12,19,20,0,6759.2
2011,12,19,21,0,6572.9
2011,12,19,22,0,6293.6
2011,12,19,23,0,5861.7
2011,12,19,24,0,5337.3
2011,12,20,1,0,4877.6
2011,12,20,2,0,4569
2011,12,20,3,0,4402.4
2011,12,20,4,0,4327
2011,12,20,5,0,4351.1
2011,12,20,6,0,4610.5
2011,12,20,7,0,5204.4
2011,12,20,8,0,5803.6
2011,12,20,9,0,6203
2011,12,20,10,0,6461.1
2011,12,20,11,0,6580.6
2011,12,20,12,0,6605.8
2011,12,20,13,0,6602.6
2011,12,20,14,0,6580.9
2011,12,20,15,0,6557.1
2011,12,20,16,0,6599.5
2011,12,20,17,0,6847.4
2011,12,20,18,0,7017.5
2011,12,20,19,0,6820.8
2011,12,20,20,0,6624.7
2011,12,20,21,0,6423.9
2011,12,20,22,0,6151
2011,12,20,23,0,5807.7
2011,12,20,24,0,5311.5
2011,12,21,1,0,4778.7
2011,12,21,2,0,4547.1
2011,12,21,3,0,4386.7
2011,12,21,4,0,4359
2011,12,21,5,0,4354.2
2011,12,21,6,0,4599.9
2011,12,21,7,0,5194.1
2011,12,21,8,0,5760.4
2011,12,21,9,0,6143.2
2011,12,21,10,0,6415
2011,12,21,11,0,6516.6
2011,12,21,12,0,6571
2011,12,21,13,0,6588
2011,12,21,14,0,6588
2011,12,21,15,0,6596
2011,12,21,16,0,6617.8
2011,12,21,17,0,6848.7
2011,12,21,18,0,6966.4
2011,12,21,19,0,6757.7
2011,12,21,20,0,6552.1
2011,12,21,21,0,6343.1
2011,12,21,22,0,6080.9
2011,12,21,23,0,5735.6
2011,12,21,24,0,5254.1
2011,12,22,1,0,4808.9
2011,12,22,2,0,4512.3
2011,12,22,3,0,4334.1
2011,12,22,4,0,4257.8
2011,12,22,5,0,4278
2011,12,22,6,0,4519.8
2011,12,22,7,0,5101.2
2011,12,22,8,0,5649.8
2011,12,22,9,0,5988.4
2011,12,22,10,0,6206.9
2011,12,22,11,0,6281.8
2011,12,22,12,0,6323.4
2011,12,22,13,0,6327.5
2011,12,22,14,0,6311.5
2011,12,22,15,0,6296.5
2011,12,22,16,0,6324.4
2011,12,22,17,0,6522.8
2011,12,22,18,0,6762.1
2011,12,22,19,0,6563.7
2011,12,22,20,0,6374.8
2011,12,22,21,0,6200.7
2011,12,22,22,0,5963.1
2011,12,22,23,0,5659.1
2011,12,22,24,0,5207.1
2011,12,23,1,0,4777.3
2011,12,23,2,0,4494.8
2011,12,23,3,0,4339
2011,12,23,4,0,4260.9
2011,12,23,5,0,4286.5
2011,12,23,6,0,4515.5
2011,12,23,7,0,5044.2
2011,12,23,8,0,5564.9
2011,12,23,9,0,5921.7
2011,12,23,10,0,6147.2
2011,12,23,11,0,6211.3
2011,12,23,12,0,6246.5
2011,12,23,13,0,6255.4
2011,12,23,14,0,6221.6
